t,state
39975,35.6041
39976,35.6026
39977,35.601
39978,35.5995
39979,35.5979
39980,35.5963
39981,35.5948
39982,35.5932
39983,35.5917
39984,35.5901
39985,35.5885
39986,35.587
39987,35.5854
39988,35.5839
39989,35.5823
39990,35.5808
39991,35.5792
39992,35.5776
39993,35.5761
39994,35.5745
39995,35.573
39996,35.5714
39997,35.5698
39998,35.5683
39999,35.5667
40000,35.5652
40001,35.5636
40002,35.5621
40003,35.5605
40004,35.559
40005,35.5574
40006,35.5558
40007,35.5543
40008,35.5527
40009,35.5512
40010,35.5496
40011,35.5481
40012,35.5465
40013,35.545
40014,35.5434
40015,35.5418
40016,35.5403
40017,35.5387
40018,35.5372
40019,35.5356
40020,35.5341
40021,35.5325
40022,35.531
40023,35.5294
40024,35.5279
40025,35.5263
40026,35.5248
40027,35.5232
40028,35.5217
40029,35.5201
40030,35.5186
40031,35.517
40032,35.5154
40033,35.5139
40034,35.5123
40035,35.5108
40036,35.5092
40037,35.5077
40038,35.5061
40039,35.5046
40040,35.503
40041,35.5015
40042,35.4999
40043,35.4984
40044,35.4968
40045,35.4953
40046,35.4937
40047,35.4922
40048,35.4906
40049,35.4891
40050,35.4875
40051,35.486
40052,35.4844
40053,35.4829
40054,35.4813
40055,35.4798
40056,35.4783
40057,35.4767
40058,35.4752
40059,35.4736
40060,35.4721
40061,35.4705
40062,35.469
40063,35.4674
40064,35.4659
40065,35.4643
40066,35.4628
40067,35.4612
40068,35.4597
40069,35.4581
40070,35.4566
40071,35.4551
40072,35.4535
40073,35.452
40074,35.4504
40075,35.4489
40076,35.4473
40077,35.4458
40078,35.4442
40079,35.4427
40080,35.4411
40081,35.4396
40082,35.4381
40083,35.4365
40084,35.435
40085,35.4334
40086,35.4319
40087,35.4303
40088,35.4288
40089,35.4273
40090,35.4257
40091,35.4242
40092,35.4226
40093,35.4211
40094,35.4195
40095,35.418
40096,35.4165
40097,35.4149
40098,35.4134
40099,35.4118
40100,35.4103
40101,35.4088
40102,35.4072
40103,35.4057
40104,35.4041
40105,35.4026
40106,35.4011
40107,35.3995
40108,35.398
40109,35.3964
40110,35.3949
40111,35.3934
40112,35.3918
40113,35.3903
40114,35.3887
40115,35.3872
40116,35.3857
40117,35.3841
40118,35.3826
40119,35.381
40120,35.3795
40121,35.378
40122,35.3764
40123,35.3749
40124,35.3734
40125,35.3718
40126,35.3703
40127,35.3687
40128,35.3672
40129,35.3657
40130,35.3641
40131,35.3626
40132,35.3611
40133,35.3595
40134,35.358
40135,35.3565
40136,35.3549
40137,35.3534
40138,35.3518
40139,35.3503
40140,35.3488
40141,35.3472
40142,35.3457
40143,35.3442
40144,35.3426
40145,35.3411
40146,35.3396
40147,35.338
40148,35.3365
40149,35.335
40150,35.3334
40151,35.3319
40152,35.3304
40153,35.3288
40154,35.3273
40155,35.3258
40156,35.3242
40157,35.3227
40158,35.3212
40159,35.3196
40160,35.3181
40161,35.3166
40162,35.315
40163,35.3135
40164,35.312
40165,35.3104
40166,35.3089
40167,35.3074
40168,35.3059
40169,35.3043
40170,35.3028
40171,35.3013
40172,35.2997
40173,35.2982
40174,35.2967
40175,35.2951
40176,35.2936
40177,35.2921
40178,35.2906
40179,35.289
40180,35.2875
40181,35.286
40182,35.2844
40183,35.2829
40184,35.2814
40185,35.2799
40186,35.2783
40187,35.2768
40188,35.2753
40189,35.2737
40190,35.2722
40191,35.2707
40192,35.2692
40193,35.2676
40194,35.2661
40195,35.2646
40196,35.2631
40197,35.2615
40198,35.26
40199,35.2585
40200,35.257
40201,35.2554
40202,35.2539
40203,35.2524
40204,35.2509
40205,35.2493
40206,35.2478
40207,35.2463
40208,35.2448
40209,35.2432
40210,35.2417
40211,35.2402
40212,35.2387
40213,35.2371
40214,35.2356
40215,35.2341
40216,35.2326
40217,35.231
40218,35.2295
40219,35.228
40220,35.2265
40221,35.2249
40222,35.2234
40223,35.2219
40224,35.2204
40225,35.2189
40226,35.2173
40227,35.2158
40228,35.2143
40229,35.2128
40230,35.2112
40231,35.2097
40232,35.2082
40233,35.2067
40234,35.2052
40235,35.2036
40236,35.2021
40237,35.2006
40238,35.1991
40239,35.1976
40240,35.196
40241,35.1945
40242,35.193
40243,35.1915
40244,35.19
40245,35.1884
40246,35.1869
40247,35.1854
40248,35.1839
40249,35.1824
40250,35.1809
40251,35.1793
40252,35.1778
40253,35.1763
40254,35.1748
40255,35.1733
40256,35.1717
40257,35.1702
40258,35.1687
40259,35.1672
40260,35.1657
40261,35.1642
40262,35.1626
40263,35.1611
40264,35.1596
40265,35.1581
40266,35.1566
40267,35.1551
40268,35.1536
40269,35.152
40270,35.1505
40271,35.149
40272,35.1475
40273,35.146
40274,35.1445
40275,35.1429
40276,35.1414
40277,35.1399
40278,35.1384
40279,35.1369
40280,35.1354
40281,35.1339
40282,35.1324
40283,35.1308
40284,35.1293
40285,35.1278
40286,35.1263
40287,35.1248
40288,35.1233
40289,35.1218
40290,35.1202
40291,35.1187
40292,35.1172
40293,35.1157
40294,35.1142
40295,35.1127
40296,35.1112
40297,35.1097
40298,35.1082
40299,35.1066
40300,35.1051
40301,35.1036
40302,35.1021
40303,35.1006
40304,35.0991
40305,35.0976
40306,35.0961
40307,35.0946
40308,35.0931
40309,35.0915
40310,35.09
40311,35.0885
40312,35.087
40313,35.0855
40314,35.084
40315,35.0825
40316,35.081
40317,35.0795
40318,35.078
40319,35.0765
40320,35.075
40321,35.0734
40322,35.0719
40323,35.0704
40324,35.0689
40325,35.0674
40326,35.0659
40327,35.0644
40328,35.0629
40329,35.0614
40330,35.0599
40331,35.0584
40332,35.0569
40333,35.0554
40334,35.0539
40335,35.0524
40336,35.0509
40337,35.0493
40338,35.0478
40339,35.0463
40340,35.0448
40341,35.0433
40342,35.0418
40343,35.0403
40344,35.0388
40345,35.0373
40346,35.0358
40347,35.0343
40348,35.0328
40349,35.0313
40350,35.0298
40351,35.0283
40352,35.0268
40353,35.0253
40354,35.0238
40355,35.0223
40356,35.0208
40357,35.0193
40358,35.0178
40359,35.0163
40360,35.0148
40361,35.0133
40362,35.0118
40363,35.0103
40364,35.0088
40365,35.0073
40366,35.0058
40367,35.0043
40368,35.0028
40369,35.0013
40370,34.9998
40371,34.9983
40372,34.9968
40373,34.9953
40374,34.9938
40375,34.9923
40376,34.9908
40377,34.9893
40378,34.9878
40379,34.9863
40380,34.9848
40381,34.9833
40382,34.9818
40383,34.9803
40384,34.9788
40385,34.9773
40386,34.9758
40387,34.9743
40388,34.9728
40389,34.9713
40390,34.9698
40391,34.9683
40392,34.9668
40393,34.9653
40394,34.9638
40395,34.9623
40396,34.9608
40397,34.9593
40398,34.9578
40399,34.9563
40400,34.9548
40401,34.9533
40402,34.9518
40403,34.9503
40404,34.9488
40405,34.9474
40406,34.9459
40407,34.9444
40408,34.9429
40409,34.9414
40410,34.9399
40411,34.9384
40412,34.9369
40413,34.9354
40414,34.9339
40415,34.9324
40416,34.9309
40417,34.9294
40418,34.9279
40419,34.9264
40420,34.9249
40421,34.9235
40422,34.922
40423,34.9205
40424,34.919
40425,34.9175
40426,34.916
40427,34.9145
40428,34.913
40429,34.9115
40430,34.91
40431,34.9085
40432,34.907
40433,34.9056
40434,34.9041
40435,34.9026
40436,34.9011
40437,34.8996
40438,34.8981
40439,34.8966
40440,34.8951
40441,34.8936
40442,34.8921
40443,34.8907
40444,34.8892
40445,34.8877
40446,34.8862
40447,34.8847
40448,34.8832
40449,34.8817
40450,34.8802
40451,34.8788
40452,34.8773
40453,34.8758
40454,34.8743
40455,34.8728
40456,34.8713
40457,34.8698
40458,34.8683
40459,34.8669
40460,34.8654
40461,34.8639
40462,34.8624
40463,34.8609
40464,34.8594
40465,34.8579
40466,34.8564
40467,34.855
40468,34.8535
40469,34.852
40470,34.8505
40471,34.849
40472,34.8475
40473,34.8461
40474,34.8446
40475,34.8431
40476,34.8416
40477,34.8401
40478,34.8386
40479,34.8371
40480,34.8357
40481,34.8342
40482,34.8327
40483,34.8312
40484,34.8297
40485,34.8282
40486,34.8268
40487,34.8253
40488,34.8238
40489,34.8223
40490,34.8208
40491,34.8194
40492,34.8179
40493,34.8164
40494,34.8149
40495,34.8134
40496,34.8119
40497,34.8105
40498,34.809
40499,34.8075
40500,34.806
40501,34.8045
40502,34.8031
40503,34.8016
40504,34.8001
40505,34.7986
40506,34.7971
40507,34.7957
40508,34.7942
40509,34.7927
40510,34.7912
40511,34.7897
40512,34.7883
40513,34.7868
40514,34.7853
40515,34.7838
40516,34.7823
40517,34.7809
40518,34.7794
40519,34.7779
40520,34.7764
40521,34.775
40522,34.7735
40523,34.772
40524,34.7705
40525,34.769
40526,34.7676
40527,34.7661
40528,34.7646
40529,34.7631
40530,34.7617
40531,34.7602
40532,34.7587
40533,34.7572
40534,34.7558
40535,34.7543
40536,34.7528
40537,34.7513
40538,34.7499
40539,34.7484
40540,34.7469
40541,34.7454
40542,34.744
40543,34.7425
40544,34.741
40545,34.7395
40546,34.7381
40547,34.7366
40548,34.7351
40549,34.7336
40550,34.7322
40551,34.7307
40552,34.7292
40553,34.7278
40554,34.7263
40555,34.7248
40556,34.7233
40557,34.7219
40558,34.7204
40559,34.7189
40560,34.7174
40561,34.716
40562,34.7145
40563,34.713
40564,34.7116
40565,34.7101
40566,34.7086
40567,34.7071
40568,34.7057
40569,34.7042
40570,34.7027
40571,34.7013
40572,34.6998
40573,34.6983
40574,34.6969
40575,34.6954
40576,34.6939
40577,34.6924
40578,34.691
40579,34.6895
40580,34.688
40581,34.6866
40582,34.6851
40583,34.6836
40584,34.6822
40585,34.6807
40586,34.6792
40587,34.6778
40588,34.6763
40589,34.6748
40590,34.6734
40591,34.6719
40592,34.6704
40593,34.669
40594,34.6675
40595,34.666
40596,34.6646
40597,34.6631
40598,34.6616
40599,34.6602
40600,34.6587
40601,34.6572
40602,34.6558
40603,34.6543
40604,34.6528
40605,34.6514
40606,34.6499
40607,34.6484
40608,34.647
40609,34.6455
40610,34.644
40611,34.6426
40612,34.6411
40613,34.6396
40614,34.6382
40615,34.6367
40616,34.6353
40617,34.6338
40618,34.6323
40619,34.6309
40620,34.6294
40621,34.6279
40622,34.6265
40623,34.625
40624,34.6235
40625,34.6221
40626,34.6206
40627,34.6192
40628,34.6177
40629,34.6162
40630,34.6148
40631,34.6133
40632,34.6119
40633,34.6104
40634,34.6089
40635,34.6075
40636,34.606
40637,34.6046
40638,34.6031
40639,34.6016
40640,34.6002
40641,34.5987
40642,34.5972
40643,34.5958
40644,34.5943
40645,34.5929
40646,34.5914
40647,34.59
40648,34.5885
40649,34.587
40650,34.5856
40651,34.5841
40652,34.5827
40653,34.5812
40654,34.5797
40655,34.5783
40656,34.5768
40657,34.5754
40658,34.5739
40659,34.5725
40660,34.571
40661,34.5695
40662,34.5681
40663,34.5666
40664,34.5652
40665,34.5637
40666,34.5623
40667,34.5608
40668,34.5593
40669,34.5579
40670,34.5564
40671,34.555
40672,34.5535
40673,34.5521
40674,34.5506
40675,34.5492
40676,34.5477
40677,34.5462
40678,34.5448
40679,34.5433
40680,34.5419
40681,34.5404
40682,34.539
40683,34.5375
40684,34.5361
40685,34.5346
40686,34.5332
40687,34.5317
40688,34.5303
40689,34.5288
40690,34.5273
40691,34.5259
40692,34.5244
40693,34.523
40694,34.5215
40695,34.5201
40696,34.5186
40697,34.5172
40698,34.5157
40699,34.5143
40700,34.5128
40701,34.5114
40702,34.5099
40703,34.5085
40704,34.507
40705,34.5056
40706,34.5041
40707,34.5027
40708,34.5012
40709,34.4998
40710,34.4983
40711,34.4969
40712,34.4954
40713,34.494
40714,34.4925
40715,34.4911
40716,34.4896
40717,34.4882
40718,34.4867
40719,34.4853
40720,34.4838
40721,34.4824
40722,34.4809
40723,34.4795
40724,34.478
40725,34.4766
40726,34.4751
40727,34.4737
40728,34.4722
40729,34.4708
40730,34.4694
40731,34.4679
40732,34.4665
40733,34.465
40734,34.4636
40735,34.4621
40736,34.4607
40737,34.4592
40738,34.4578
40739,34.4563
40740,34.4549
40741,34.4534
40742,34.452
40743,34.4506
40744,34.4491
40745,34.4477
40746,34.4462
40747,34.4448
40748,34.4433
40749,34.4419
40750,34.4404
40751,34.439
40752,34.4376
40753,34.4361
40754,34.4347
40755,34.4332
40756,34.4318
40757,34.4303
40758,34.4289
40759,34.4274
40760,34.426
40761,34.4246
40762,34.4231
40763,34.4217
40764,34.4202
40765,34.4188
40766,34.4174
40767,34.4159
40768,34.4145
40769,34.413
40770,34.4116
40771,34.4101
40772,34.4087
40773,34.4073
40774,34.4058
40775,34.4044
40776,34.4029
40777,34.4015
40778,34.4001
40779,34.3986
40780,34.3972
40781,34.3957
40782,34.3943
40783,34.3929
40784,34.3914
40785,34.39
40786,34.3885
40787,34.3871
40788,34.3857
40789,34.3842
40790,34.3828
40791,34.3814
40792,34.3799
40793,34.3785
40794,34.377
40795,34.3756
40796,34.3742
40797,34.3727
40798,34.3713
40799,34.3699
40800,34.3684
40801,34.367
40802,34.3655
40803,34.3641
40804,34.3627
40805,34.3612
40806,34.3598
40807,34.3584
40808,34.3569
40809,34.3555
40810,34.3541
40811,34.3526
40812,34.3512
40813,34.3497
40814,34.3483
40815,34.3469
40816,34.3454
40817,34.344
40818,34.3426
40819,34.3411
40820,34.3397
40821,34.3383
40822,34.3368
40823,34.3354
40824,34.334
40825,34.3325
40826,34.3311
40827,34.3297
40828,34.3282
40829,34.3268
40830,34.3254
40831,34.3239
40832,34.3225
40833,34.3211
40834,34.3196
40835,34.3182
40836,34.3168
40837,34.3153
40838,34.3139
40839,34.3125
40840,34.3111
40841,34.3096
40842,34.3082
40843,34.3068
40844,34.3053
40845,34.3039
40846,34.3025
40847,34.301
40848,34.2996
40849,34.2982
40850,34.2967
40851,34.2953
40852,34.2939
40853,34.2925
40854,34.291
40855,34.2896
40856,34.2882
40857,34.2867
40858,34.2853
40859,34.2839
40860,34.2825
40861,34.281
40862,34.2796
40863,34.2782
40864,34.2767
40865,34.2753
40866,34.2739
40867,34.2725
40868,34.271
40869,34.2696
40870,34.2682
40871,34.2668
40872,34.2653
40873,34.2639
40874,34.2625
40875,34.261
40876,34.2596
40877,34.2582
40878,34.2568
40879,34.2553
40880,34.2539
40881,34.2525
40882,34.2511
40883,34.2496
40884,34.2482
40885,34.2468
40886,34.2454
40887,34.2439
40888,34.2425
40889,34.2411
40890,34.2397
40891,34.2382
40892,34.2368
40893,34.2354
40894,34.234
40895,34.2326
40896,34.2311
40897,34.2297
40898,34.2283
40899,34.2269
40900,34.2254
40901,34.224
40902,34.2226
40903,34.2212
40904,34.2197
40905,34.2183
40906,34.2169
40907,34.2155
40908,34.2141
40909,34.2126
40910,34.2112
40911,34.2098
40912,34.2084
40913,34.207
40914,34.2055
40915,34.2041
40916,34.2027
40917,34.2013
40918,34.1999
40919,34.1984
40920,34.197
40921,34.1956
40922,34.1942
40923,34.1928
40924,34.1913
40925,34.1899
40926,34.1885
40927,34.1871
40928,34.1857
40929,34.1842
40930,34.1828
40931,34.1814
40932,34.18
40933,34.1786
40934,34.1772
40935,34.1757
40936,34.1743
40937,34.1729
40938,34.1715
40939,34.1701
40940,34.1686
40941,34.1672
40942,34.1658
40943,34.1644
40944,34.163
40945,34.1616
40946,34.1601
40947,34.1587
40948,34.1573
40949,34.1559
40950,34.1545
40951,34.1531
40952,34.1517
40953,34.1502
40954,34.1488
40955,34.1474
40956,34.146
40957,34.1446
40958,34.1432
40959,34.1418
40960,34.1403
40961,34.1389
40962,34.1375
40963,34.1361
40964,34.1347
40965,34.1333
40966,34.1319
40967,34.1304
40968,34.129
40969,34.1276
40970,34.1262
40971,34.1248
40972,34.1234
40973,34.122
40974,34.1206
40975,34.1191
40976,34.1177
40977,34.1163
40978,34.1149
40979,34.1135
40980,34.1121
40981,34.1107
40982,34.1093
40983,34.1079
40984,34.1064
40985,34.105
40986,34.1036
40987,34.1022
40988,34.1008
40989,34.0994
40990,34.098
40991,34.0966
40992,34.0952
40993,34.0937
40994,34.0923
40995,34.0909
40996,34.0895
40997,34.0881
40998,34.0867
40999,34.0853
41000,34.0839
41001,34.0825
41002,34.0811
41003,34.0797
41004,34.0783
41005,34.0768
41006,34.0754
41007,34.074
41008,34.0726
41009,34.0712
41010,34.0698
41011,34.0684
41012,34.067
41013,34.0656
41014,34.0642
41015,34.0628
41016,34.0614
41017,34.06
41018,34.0586
41019,34.0572
41020,34.0557
41021,34.0543
41022,34.0529
41023,34.0515
41024,34.0501
41025,34.0487
41026,34.0473
41027,34.0459
41028,34.0445
41029,34.0431
41030,34.0417
41031,34.0403
41032,34.0389
41033,34.0375
41034,34.0361
41035,34.0347
41036,34.0333
41037,34.0319
41038,34.0305
41039,34.0291
41040,34.0277
41041,34.0263
41042,34.0249
41043,34.0235
41044,34.0221
41045,34.0206
41046,34.0192
41047,34.0178
41048,34.0164
41049,34.015
41050,34.0136
41051,34.0122
41052,34.0108
41053,34.0094
41054,34.008
41055,34.0066
41056,34.0052
41057,34.0038
41058,34.0024
41059,34.001
41060,33.9996
41061,33.9982
41062,33.9968
41063,33.9954
41064,33.994
41065,33.9926
41066,33.9912
41067,33.9898
41068,33.9884
41069,33.987
41070,33.9856
41071,33.9842
41072,33.9828
41073,33.9814
41074,33.98
41075,33.9786
41076,33.9772
41077,33.9759
41078,33.9745
41079,33.9731
41080,33.9717
41081,33.9703
41082,33.9689
41083,33.9675
41084,33.9661
41085,33.9647
41086,33.9633
41087,33.9619
41088,33.9605
41089,33.9591
41090,33.9577
41091,33.9563
41092,33.9549
41093,33.9535
41094,33.9521
41095,33.9507
41096,33.9493
41097,33.9479
41098,33.9465
41099,33.9451
41100,33.9437
41101,33.9423
41102,33.941
41103,33.9396
41104,33.9382
41105,33.9368
41106,33.9354
41107,33.934
41108,33.9326
41109,33.9312
41110,33.9298
41111,33.9284
41112,33.927
41113,33.9256
41114,33.9242
41115,33.9228
41116,33.9214
41117,33.9201
41118,33.9187
41119,33.9173
41120,33.9159
41121,33.9145
41122,33.9131
41123,33.9117
41124,33.9103
41125,33.9089
41126,33.9075
41127,33.9061
41128,33.9048
41129,33.9034
41130,33.902
41131,33.9006
41132,33.8992
41133,33.8978
41134,33.8964
41135,33.895
41136,33.8936
41137,33.8922
41138,33.8909
41139,33.8895
41140,33.8881
41141,33.8867
41142,33.8853
41143,33.8839
41144,33.8825
41145,33.8811
41146,33.8797
41147,33.8784
41148,33.877
41149,33.8756
41150,33.8742
41151,33.8728
41152,33.8714
41153,33.87
41154,33.8686
41155,33.8673
41156,33.8659
41157,33.8645
41158,33.8631
41159,33.8617
41160,33.8603
41161,33.8589
41162,33.8576
41163,33.8562
41164,33.8548
41165,33.8534
41166,33.852
41167,33.8506
41168,33.8492
41169,33.8479
41170,33.8465
41171,33.8451
41172,33.8437
41173,33.8423
41174,33.8409
41175,33.8396
41176,33.8382
41177,33.8368
41178,33.8354
41179,33.834
41180,33.8326
41181,33.8312
41182,33.8299
41183,33.8285
41184,33.8271
41185,33.8257
41186,33.8243
41187,33.823
41188,33.8216
41189,33.8202
41190,33.8188
41191,33.8174
41192,33.816
41193,33.8147
41194,33.8133
41195,33.8119
41196,33.8105
41197,33.8091
41198,33.8078
41199,33.8064
41200,33.805
41201,33.8036
41202,33.8022
41203,33.8009
41204,33.7995
41205,33.7981
41206,33.7967
41207,33.7953
41208,33.794
41209,33.7926
41210,33.7912
41211,33.7898
41212,33.7884
41213,33.7871
41214,33.7857
41215,33.7843
41216,33.7829
41217,33.7815
41218,33.7802
41219,33.7788
41220,33.7774
41221,33.776
41222,33.7747
41223,33.7733
41224,33.7719
41225,33.7705
41226,33.7691
41227,33.7678
41228,33.7664
41229,33.765
41230,33.7636
41231,33.7623
41232,33.7609
41233,33.7595
41234,33.7581
41235,33.7568
41236,33.7554
41237,33.754
41238,33.7526
41239,33.7513
41240,33.7499
41241,33.7485
41242,33.7471
41243,33.7458
41244,33.7444
41245,33.743
41246,33.7416
41247,33.7403
41248,33.7389
41249,33.7375
41250,33.7361
41251,33.7348
41252,33.7334
41253,33.732
41254,33.7306
41255,33.7293
41256,33.7279
41257,33.7265
41258,33.7252
41259,33.7238
41260,33.7224
41261,33.721
41262,33.7197
41263,33.7183
41264,33.7169
41265,33.7155
41266,33.7142
41267,33.7128
41268,33.7114
41269,33.7101
41270,33.7087
41271,33.7073
41272,33.7059
41273,33.7046
41274,33.7032
41275,33.7018
41276,33.7005
41277,33.6991
41278,33.6977
41279,33.6964
41280,33.695
41281,33.6936
41282,33.6922
41283,33.6909
41284,33.6895
41285,33.6881
41286,33.6868
41287,33.6854
41288,33.684
41289,33.6827
41290,33.6813
41291,33.6799
41292,33.6786
41293,33.6772
41294,33.6758
41295,33.6745
41296,33.6731
41297,33.6717
41298,33.6704
41299,33.669
41300,33.6676
41301,33.6663
41302,33.6649
41303,33.6635
41304,33.6622
41305,33.6608
41306,33.6594
41307,33.6581
41308,33.6567
41309,33.6553
41310,33.654
41311,33.6526
41312,33.6512
41313,33.6499
41314,33.6485
41315,33.6471
41316,33.6458
41317,33.6444
41318,33.643
41319,33.6417
41320,33.6403
41321,33.639
41322,33.6376
41323,33.6362
41324,33.6349
41325,33.6335
41326,33.6321
41327,33.6308
41328,33.6294
41329,33.628
41330,33.6267
41331,33.6253
41332,33.624
41333,33.6226
41334,33.6212
41335,33.6199
41336,33.6185
41337,33.6171
41338,33.6158
41339,33.6144
41340,33.6131
41341,33.6117
41342,33.6103
41343,33.609
41344,33.6076
41345,33.6063
41346,33.6049
41347,33.6035
41348,33.6022
41349,33.6008
41350,33.5995
41351,33.5981
41352,33.5967
41353,33.5954
41354,33.594
41355,33.5927
41356,33.5913
41357,33.5899
41358,33.5886
41359,33.5872
41360,33.5859
41361,33.5845
41362,33.5831
41363,33.5818
41364,33.5804
41365,33.5791
41366,33.5777
41367,33.5764
41368,33.575
41369,33.5736
41370,33.5723
41371,33.5709
41372,33.5696
41373,33.5682
41374,33.5669
41375,33.5655
41376,33.5641
41377,33.5628
41378,33.5614
41379,33.5601
41380,33.5587
41381,33.5574
41382,33.556
41383,33.5546
41384,33.5533
41385,33.5519
41386,33.5506
41387,33.5492
41388,33.5479
41389,33.5465
41390,33.5452
41391,33.5438
41392,33.5425
41393,33.5411
41394,33.5397
41395,33.5384
41396,33.537
41397,33.5357
41398,33.5343
41399,33.533
41400,33.5316
41401,33.5303
41402,33.5289
41403,33.5276
41404,33.5262
41405,33.5249
41406,33.5235
41407,33.5222
41408,33.5208
41409,33.5194
41410,33.5181
41411,33.5167
41412,33.5154
41413,33.514
41414,33.5127
41415,33.5113
41416,33.51
41417,33.5086
41418,33.5073
41419,33.5059
41420,33.5046
41421,33.5032
41422,33.5019
41423,33.5005
41424,33.4992
41425,33.4978
41426,33.4965
41427,33.4951
41428,33.4938
41429,33.4924
41430,33.4911
41431,33.4897
41432,33.4884
41433,33.487
41434,33.4857
41435,33.4843
41436,33.483
41437,33.4816
41438,33.4803
41439,33.4789
41440,33.4776
41441,33.4763
41442,33.4749
41443,33.4736
41444,33.4722
41445,33.4709
41446,33.4695
41447,33.4682
41448,33.4668
41449,33.4655
41450,33.4641
41451,33.4628
41452,33.4614
41453,33.4601
41454,33.4587
41455,33.4574
41456,33.4561
41457,33.4547
41458,33.4534
41459,33.452
41460,33.4507
41461,33.4493
41462,33.448
41463,33.4466
41464,33.4453
41465,33.4439
41466,33.4426
41467,33.4413
41468,33.4399
41469,33.4386
41470,33.4372
41471,33.4359
41472,33.4345
41473,33.4332
41474,33.4319
41475,33.4305
41476,33.4292
41477,33.4278
41478,33.4265
41479,33.4251
41480,33.4238
41481,33.4225
41482,33.4211
41483,33.4198
41484,33.4184
41485,33.4171
41486,33.4157
41487,33.4144
41488,33.4131
41489,33.4117
41490,33.4104
41491,33.409
41492,33.4077
41493,33.4064
41494,33.405
41495,33.4037
41496,33.4023
41497,33.401
41498,33.3997
41499,33.3983
41500,33.397
41501,33.3956
41502,33.3943
41503,33.393
41504,33.3916
41505,33.3903
41506,33.3889
41507,33.3876
41508,33.3863
41509,33.3849
41510,33.3836
41511,33.3822
41512,33.3809
41513,33.3796
41514,33.3782
41515,33.3769
41516,33.3756
41517,33.3742
41518,33.3729
41519,33.3715
41520,33.3702
41521,33.3689
41522,33.3675
41523,33.3662
41524,33.3649
41525,33.3635
41526,33.3622
41527,33.3608
41528,33.3595
41529,33.3582
41530,33.3568
41531,33.3555
41532,33.3542
41533,33.3528
41534,33.3515
41535,33.3502
41536,33.3488
41537,33.3475
41538,33.3462
41539,33.3448
41540,33.3435
41541,33.3422
41542,33.3408
41543,33.3395
41544,33.3382
41545,33.3368
41546,33.3355
41547,33.3342
41548,33.3328
41549,33.3315
41550,33.3302
41551,33.3288
41552,33.3275
41553,33.3262
41554,33.3248
41555,33.3235
41556,33.3222
41557,33.3208
41558,33.3195
41559,33.3182
41560,33.3168
41561,33.3155
41562,33.3142
41563,33.3128
41564,33.3115
41565,33.3102
41566,33.3088
41567,33.3075
41568,33.3062
41569,33.3048
41570,33.3035
41571,33.3022
41572,33.3009
41573,33.2995
41574,33.2982
41575,33.2969
41576,33.2955
41577,33.2942
41578,33.2929
41579,33.2915
41580,33.2902
41581,33.2889
41582,33.2876
41583,33.2862
41584,33.2849
41585,33.2836
41586,33.2822
41587,33.2809
41588,33.2796
41589,33.2783
41590,33.2769
41591,33.2756
41592,33.2743
41593,33.273
41594,33.2716
41595,33.2703
41596,33.269
41597,33.2676
41598,33.2663
41599,33.265
41600,33.2637
41601,33.2623
41602,33.261
41603,33.2597
41604,33.2584
41605,33.257
41606,33.2557
41607,33.2544
41608,33.2531
41609,33.2517
41610,33.2504
41611,33.2491
41612,33.2478
41613,33.2464
41614,33.2451
41615,33.2438
41616,33.2425
41617,33.2411
41618,33.2398
41619,33.2385
41620,33.2372
41621,33.2358
41622,33.2345
41623,33.2332
41624,33.2319
41625,33.2305
41626,33.2292
41627,33.2279
41628,33.2266
41629,33.2253
41630,33.2239
41631,33.2226
41632,33.2213
41633,33.22
41634,33.2186
41635,33.2173
41636,33.216
41637,33.2147
41638,33.2134
41639,33.212
41640,33.2107
41641,33.2094
41642,33.2081
41643,33.2068
41644,33.2054
41645,33.2041
41646,33.2028
41647,33.2015
41648,33.2001
41649,33.1988
41650,33.1975
41651,33.1962
41652,33.1949
41653,33.1935
41654,33.1922
41655,33.1909
41656,33.1896
41657,33.1883
41658,33.187
41659,33.1856
41660,33.1843
41661,33.183
41662,33.1817
41663,33.1804
41664,33.179
41665,33.1777
41666,33.1764
41667,33.1751
41668,33.1738
41669,33.1725
41670,33.1711
41671,33.1698
41672,33.1685
41673,33.1672
41674,33.1659
41675,33.1646
41676,33.1632
41677,33.1619
41678,33.1606
41679,33.1593
41680,33.158
41681,33.1567
41682,33.1553
41683,33.154
41684,33.1527
41685,33.1514
41686,33.1501
41687,33.1488
41688,33.1475
41689,33.1461
41690,33.1448
41691,33.1435
41692,33.1422
41693,33.1409
41694,33.1396
41695,33.1383
41696,33.1369
41697,33.1356
41698,33.1343
41699,33.133
41700,33.1317
41701,33.1304
41702,33.1291
41703,33.1277
41704,33.1264
41705,33.1251
41706,33.1238
41707,33.1225
41708,33.1212
41709,33.1199
41710,33.1186
41711,33.1172
41712,33.1159
41713,33.1146
41714,33.1133
41715,33.112
41716,33.1107
41717,33.1094
41718,33.1081
41719,33.1068
41720,33.1054
41721,33.1041
41722,33.1028
41723,33.1015
41724,33.1002
41725,33.0989
41726,33.0976
41727,33.0963
41728,33.095
41729,33.0937
41730,33.0923
41731,33.091
41732,33.0897
41733,33.0884
41734,33.0871
41735,33.0858
41736,33.0845
41737,33.0832
41738,33.0819
41739,33.0806
41740,33.0793
41741,33.078
41742,33.0766
41743,33.0753
41744,33.074
41745,33.0727
